,text,label,label_0,label_1,label_2
446,PersonX asks PersonY what the problem was,"[0, 1, 1]",0,1,1
447,PersonX asks PersonY what was wrong,"[0, 1, 1]",0,1,1
448,PersonX asks PersonY where was going,"[0, 1, 1]",0,1,1
449,PersonX asks PersonY's advice,"[0, 1, 1]",0,1,1
450,PersonX asks PersonY's boss,"[0, 1, 1]",0,1,1
451,PersonX asks PersonY's brother,"[0, 1, 1]",0,1,1
452,PersonX asks PersonY's crush,"[0, 1, 1]",0,1,1
453,PersonX asks PersonY's daughter,"[0, 1, 1]",0,1,1
454,PersonX asks PersonY's family,"[0, 1, 1]",0,1,1
455,PersonX asks PersonY's father,"[0, 1, 1]",0,1,1
456,PersonX asks PersonY's forgiveness,"[0, 1, 1]",0,1,1
457,PersonX asks PersonY's friend,"[0, 1, 1]",0,1,1
458,PersonX asks PersonY's friend for advice,"[0, 1, 1]",0,1,1
459,PersonX asks PersonY's friends,"[0, 1, 1]",0,1,1
460,PersonX asks PersonY's friends for advice,"[0, 1, 1]",0,1,1
461,PersonX asks PersonY's friends for help,"[0, 1, 1]",0,1,1
462,PersonX asks PersonY's girlfriend,"[0, 1, 1]",0,1,1
463,PersonX asks PersonY's help,"[0, 1, 1]",0,1,1
464,PersonX asks PersonY's husband,"[0, 1, 1]",0,1,1
465,PersonX asks PersonY's kids,"[0, 1, 1]",0,1,1
466,PersonX asks PersonY's mom,"[0, 1, 1]",0,1,1
467,PersonX asks PersonY's mom for help,"[0, 1, 1]",0,1,1
468,PersonX asks PersonY's name,"[0, 1, 1]",0,1,1
469,PersonX asks PersonY's neighbor,"[0, 1, 1]",0,1,1
470,PersonX asks PersonY's neighbors,"[0, 1, 1]",0,1,1
471,PersonX asks PersonY's on a date,"[0, 1, 1]",0,1,1
472,PersonX asks PersonY's opinion,"[0, 1, 1]",0,1,1
473,PersonX asks PersonY's pardon,"[0, 1, 1]",0,1,1
474,PersonX asks PersonY's parents,"[0, 1, 1]",0,1,1
475,PersonX asks PersonY's parents for one,"[0, 1, 1]",0,1,1
476,PersonX asks PersonY's questions,"[0, 1, 1]",0,1,1
477,PersonX asks PersonY's roommate,"[0, 1, 1]",0,1,1
478,PersonX asks PersonY's wife,"[0, 1, 1]",0,1,1
479,PersonX asks ___ for PersonY's number,"[0, 1, 1]",0,1,1
480,PersonX asks ___ for a date,"[0, 1, 1]",0,1,1
481,PersonX asks ___ for a recommendation,"[0, 1, 1]",0,1,1
482,PersonX asks ___ for a ride,"[0, 0, 1]",0,0,1
483,PersonX asks ___ for advice,"[0, 1, 1]",0,1,1
484,PersonX asks ___ for directions,"[0, 1, 1]",0,1,1
485,PersonX asks ___ for help,"[0, 1, 1]",0,1,1
486,PersonX asks ___ for lessons,"[0, 1, 1]",0,1,1
487,PersonX asks ___ for permission,"[0, 1, 1]",0,1,1
488,PersonX asks ___ for recommendations,"[0, 1, 1]",0,1,1
489,PersonX asks ___ for some advice,"[0, 1, 1]",0,1,1
490,PersonX asks ___ for some help,"[0, 1, 1]",0,1,1
491,PersonX asks ___ for suggestions,"[0, 0, 1]",0,0,1
492,PersonX asks ___ on a date,"[0, 0, 1]",0,0,1
493,PersonX asks ___ out on a date,"[0, 1, 1]",0,1,1
494,PersonX asks ___ to dinner,"[0, 0, 1]",0,0,1
495,PersonX asks ___ to lunch,"[0, 1, 1]",0,1,1
496,PersonX asks ___ to the dance,"[0, 1, 1]",0,1,1
497,PersonX asks ___ to the prom,"[0, 1, 1]",0,1,1
498,PersonX asks ___ what the problem was,"[0, 0, 1]",0,0,1
499,PersonX asks ___ what was wrong,"[0, 1, 1]",0,1,1
500,PersonX asks a friend,"[0, 1, 1]",0,1,1
501,PersonX asks a friend to teach PersonY,"[0, 1, 1]",0,1,1
502,PersonX asks a girl,"[0, 1, 1]",0,1,1
503,PersonX asks a girl out,"[0, 1, 1]",0,1,1
504,PersonX asks a question,"[0, 1, 1]",0,1,1
505,PersonX asks all PersonX's friends,"[0, 0, 1]",0,0,1
506,PersonX asks another ___,"[0, 0, 1]",0,0,1
507,PersonX asks another question,"[0, 1, 1]",0,1,1
508,PersonX asks everyone,"[0, 1, 1]",0,1,1
509,PersonX asks for PersonY's help,"[0, 1, 1]",0,1,1
510,PersonX asks for it,"[0, 1, 1]",0,1,1
511,PersonX asks friends,"[0, 1, 1]",0,1,1
512,PersonX asks god to help,"[0, 1, 1]",0,1,1
513,PersonX asks if PersonY could help,"[0, 1, 1]",0,1,1
514,PersonX asks if PersonY needed help,"[0, 1, 1]",0,1,1
515,PersonX asks if could come,"[0, 1, 1]",0,1,1
516,PersonX asks if would like,"[0, 1, 1]",0,1,1
517,PersonX asks my friend,"[0, 1, 1]",0,1,1
518,PersonX asks my mom,"[0, 1, 1]",0,1,1
519,PersonX asks my neighbor,"[0, 1, 1]",0,1,1
520,PersonX asks my parents,"[0, 1, 1]",0,1,1
521,PersonX asks my wife,"[0, 1, 1]",0,1,1
522,PersonX asks people,"[0, 1, 1]",0,1,1
523,PersonX asks questions,"[0, 1, 1]",0,1,1
524,PersonX asks questions later,"[0, 1, 1]",0,1,1
525,PersonX asks some friends,"[0, 1, 1]",0,1,1
526,PersonX asks someone,"[0, 1, 1]",0,1,1
527,PersonX asks the boy,"[0, 1, 1]",0,1,1
528,PersonX asks the boy out,"[0, 1, 1]",0,1,1
529,PersonX asks the cashier,"[0, 1, 1]",0,1,1
530,PersonX asks the clerk,"[0, 1, 1]",0,1,1
531,PersonX asks the coach,"[0, 1, 1]",0,1,1
532,PersonX asks the girl,"[0, 1, 1]",0,1,1
533,PersonX asks the girl out,"[0, 1, 1]",0,1,1
534,PersonX asks the librarian,"[0, 1, 1]",0,1,1
535,PersonX asks the man,"[0, 0, 1]",0,0,1
536,PersonX asks the neighbors,"[0, 1, 1]",0,1,1
537,PersonX asks the question,"[0, 1, 1]",0,1,1
538,PersonX asks the students,"[0, 1, 1]",0,1,1
539,PersonX asks the waiter,"[0, 1, 1]",0,1,1
540,PersonX asks the waitress,"[0, 1, 1]",0,1,1
541,PersonX asks the woman,"[0, 1, 1]",0,1,1
542,PersonX asks the worker,"[0, 1, 1]",0,1,1
543,PersonX asks to leave,"[0, 1, 1]",0,1,1
544,PersonX asks to talk,"[0, 1, 1]",0,1,1
545,PersonX asks tom,"[0, 1, 1]",0,1,1
546,PersonX asks what PersonY wanted,"[0, 1, 1]",0,1,1
547,PersonX asks what happened,"[0, 1, 1]",0,1,1
548,PersonX asks what was wrong,"[0, 1, 1]",0,1,1
549,PersonX asserts PersonX's authority,"[0, 1, 1]",0,1,1
550,PersonX asserts PersonX's independence,"[0, 1, 1]",0,1,1
551,PersonX asserts PersonX's right,"[0, 1, 1]",0,1,1
552,PersonX asserts PersonX's rights,"[0, 1, 1]",0,1,1
553,PersonX asserts PersonY's right,"[0, 1, 1]",0,1,1
554,PersonX asserts one 's ___,"[0, 0, 1]",0,0,1
555,PersonX assesses ___ in children,"[0, 1, 1]",0,1,1
556,PersonX assesses accurately the ___,"[0, 0, 1]",0,0,1
557,PersonX assesses children 's ___,"[0, 1, 1]",0,1,1
558,PersonX assesses students ' ___,"[0, 0, 1]",0,0,1
559,PersonX assesses the damage,"[0, 1, 1]",0,1,1
560,PersonX assesses the patient 's ___,"[0, 1, 1]",0,1,1
561,PersonX assigns ___ in courses,"[0, 1, 1]",0,1,1
562,PersonX assigns a ___ to a variable,"[0, 0, 1]",0,0,1
563,PersonX assists PersonY in making,"[0, 1, 1]",0,1,1
564,PersonX assists ___ in developing,"[0, 1, 1]",0,1,1
565,PersonX assists ___ in identifying,"[0, 1, 1]",0,1,1
566,PersonX assists ___ in making,"[0, 1, 1]",0,1,1
567,PersonX assists ___ in understanding,"[0, 0, 1]",0,0,1
568,PersonX assists the ___ in determining,"[0, 0, 1]",0,0,1
569,PersonX assists the ___ in developing,"[0, 1, 1]",0,1,1
570,PersonX assists the ___ in making,"[0, 1, 1]",0,1,1
571,PersonX assists the ___ in the manner,"[0, 0, 1]",0,0,1
572,PersonX associates with PersonY increase,"[0, 0, 1]",0,0,1
573,PersonX associates with PersonY's name,"[0, 0, 1]",0,0,1
574,PersonX assumes PersonY expression,"[0, 1, 1]",0,1,1
575,PersonX assumes PersonY form,"[0, 1, 1]",0,1,1
576,PersonX assumes PersonY position,"[0, 1, 1]",0,1,1
577,PersonX assumes PersonY responsibility,"[0, 1, 1]",0,1,1
578,PersonX assumes PersonY role,"[0, 1, 1]",0,1,1
579,PersonX attacks another ___,"[0, 1, 1]",0,1,1
580,PersonX attacks the enemy 's ___,"[0, 1, 1]",0,1,1
581,PersonX attains PersonX's end,"[0, 1, 1]",0,1,1
582,PersonX attains PersonX's ends,"[0, 1, 1]",0,1,1
583,PersonX attains PersonX's goal,"[0, 1, 1]",0,1,1
584,PersonX attains PersonX's majority,"[0, 1, 1]",0,1,1
585,PersonX attains PersonX's object,"[0, 1, 1]",0,1,1
586,PersonX attains PersonY's object,"[0, 1, 1]",0,1,1
587,PersonX attempts PersonY explanation,"[0, 1, 1]",0,1,1
588,PersonX attempts another ___,"[0, 1, 1]",0,1,1
589,PersonX attends PersonX's meetings,"[0, 1, 1]",0,1,1
590,PersonX attends PersonY meeting,"[0, 1, 1]",0,1,1
591,PersonX attends PersonY's funeral,"[0, 1, 1]",0,1,1
592,PersonX attends PersonY's meetings,"[0, 1, 1]",0,1,1
593,PersonX attends ___ at the university,"[0, 1, 1]",0,1,1
594,PersonX attends ___ for the first time,"[0, 1, 1]",0,1,1
595,PersonX attends ___ for years,"[0, 0, 1]",0,0,1
596,PersonX attends a concert,"[0, 1, 1]",0,1,1
597,PersonX attends a party,"[0, 1, 1]",0,1,1
598,PersonX attends a wine tasting,"[0, 1, 1]",0,1,1
599,PersonX attends another ___,"[0, 1, 1]",0,1,1
600,PersonX attends church,"[0, 1, 1]",0,1,1
601,PersonX attends class,"[0, 1, 1]",0,1,1
602,PersonX attends every ___,"[0, 1, 1]",0,1,1
603,PersonX attends the concert,"[0, 1, 1]",0,1,1
604,PersonX attends the event,"[0, 1, 1]",0,1,1
605,PersonX attends the party,"[0, 1, 1]",0,1,1
606,PersonX attends the wedding,"[0, 1, 1]",0,1,1
607,PersonX attends to PersonX's business,"[0, 1, 1]",0,1,1
608,PersonX attends to PersonY's business,"[0, 1, 1]",0,1,1
609,PersonX attends to PersonY's duties,"[0, 1, 1]",0,1,1
610,PersonX attends upon PersonY,"[0, 1, 1]",0,1,1
611,PersonX attracts PersonY attention,"[0, 1, 1]",0,1,1
612,PersonX attracts PersonY audience,"[0, 1, 1]",0,1,1
613,PersonX attracts PersonY's attention,"[0, 1, 1]",0,1,1
614,PersonX attracts ___ at the time,"[0, 1, 1]",0,1,1
615,PersonX attracts ___ away,"[0, 1, 1]",0,1,1
616,PersonX attracts ___ by offering,"[0, 0, 1]",0,0,1
617,PersonX attracts every ___,"[0, 1, 1]",0,1,1
618,PersonX avenges PersonX's brother 's ___,"[0, 0, 1]",0,0,1
619,PersonX avenges PersonX's father 's ___,"[0, 0, 1]",0,0,1
620,PersonX avenges PersonY's brother 's ___,"[0, 1, 1]",0,1,1
621,PersonX avenges PersonY's death,"[0, 1, 1]",0,1,1
622,PersonX avenges PersonY's father 's ___,"[0, 1, 1]",0,1,1
623,PersonX avoids PersonY action,"[0, 0, 1]",0,0,1
624,PersonX avoids PersonY appearance,"[0, 1, 1]",0,1,1
625,PersonX avoids PersonY conflict,"[0, 1, 1]",0,1,1
626,PersonX avoids PersonY contact,"[0, 1, 1]",0,1,1
627,PersonX avoids PersonY misunderstanding,"[0, 0, 1]",0,0,1
628,PersonX avoids PersonY possibility,"[0, 0, 1]",0,0,1
629,PersonX avoids PersonY's eyes,"[0, 1, 1]",0,1,1
630,PersonX avoids ___ altogether,"[0, 1, 1]",0,1,1
631,PersonX avoids ___ at all costs,"[0, 1, 1]",0,1,1
632,PersonX avoids ___ later,"[0, 1, 1]",0,1,1
633,PersonX avoids ___ much,"[0, 1, 1]",0,1,1
634,PersonX avoids ___ to the nerve,"[0, 1, 1]",0,1,1
635,PersonX avoids another ___,"[0, 1, 1]",0,1,1
636,PersonX avoids eye contact,"[0, 1, 1]",0,1,1
637,PersonX avoids like the plague,"[0, 0, 1]",0,0,1
638,PersonX avoids the ___ altogether,"[0, 1, 1]",0,1,1
639,PersonX awaits PersonX's turn,"[0, 1, 1]",0,1,1
640,PersonX awaits PersonY answer,"[0, 1, 1]",0,1,1
641,PersonX awaits PersonY opportunity,"[0, 1, 1]",0,1,1
642,PersonX awaits PersonY's arrival,"[0, 1, 1]",0,1,1
643,PersonX awaits PersonY's return,"[0, 1, 1]",0,1,1
644,PersonX awaits PersonY's turn,"[0, 1, 1]",0,1,1
645,PersonX awaits another ___,"[0, 1, 1]",0,1,1
646,PersonX awakes the next morning,"[0, 1, 1]",0,1,1
647,PersonX backs PersonX's car,"[0, 1, 1]",0,1,1
648,PersonX backs PersonY's car,"[0, 1, 1]",0,1,1
649,PersonX backs away from PersonY,"[0, 1, 1]",0,1,1
650,PersonX bade PersonY farewell,"[0, 1, 1]",0,1,1
651,PersonX badly burned,"[0, 1, 1]",0,1,1
652,PersonX badly hurt,"[0, 1, 1]",0,1,1
653,PersonX baits PersonX's hook,"[0, 1, 1]",0,1,1
654,PersonX baits PersonY's hook,"[0, 1, 1]",0,1,1
655,PersonX bakes PersonY a cake,"[0, 1, 1]",0,1,1
656,PersonX bakes ___ in the oven,"[0, 1, 1]",0,1,1
657,PersonX bakes a cake,"[0, 1, 1]",0,1,1
658,PersonX bakes a cake for PersonY,"[0, 1, 1]",0,1,1
659,PersonX bakes a chocolate cake,"[0, 1, 1]",0,1,1
660,PersonX bakes a pie,"[0, 1, 1]",0,1,1
661,PersonX bakes all day,"[0, 1, 1]",0,1,1
662,PersonX bakes cookies,"[0, 1, 1]",0,1,1
663,PersonX bakes cookies for PersonY,"[0, 1, 1]",0,1,1
664,PersonX bakes one,"[0, 1, 1]",0,1,1
665,PersonX bakes some cookies,"[0, 1, 1]",0,1,1
666,PersonX bakes the cake,"[0, 1, 1]",0,1,1
667,PersonX bakes the cookies,"[0, 1, 1]",0,1,1
668,PersonX balances the books,"[0, 1, 1]",0,1,1
669,PersonX bangs PersonY's head,"[0, 1, 1]",0,1,1
670,PersonX bangs to rights,"[0, 0, 1]",0,0,1
671,PersonX barely made ___,"[0, 1, 1]",0,1,1
672,PersonX bares PersonX's soul,"[0, 1, 1]",0,1,1
673,PersonX bares PersonX's teeth,"[0, 1, 1]",0,1,1
674,PersonX bars PersonY's way,"[0, 1, 1]",0,1,1
675,PersonX bases on PersonX's experiences,"[0, 0, 1]",0,0,1
676,PersonX bases on PersonY analysis,"[0, 1, 1]",0,1,1
677,PersonX bases on PersonY's experiences,"[0, 0, 1]",0,0,1
678,PersonX bases upon PersonY,"[0, 0, 1]",0,0,1
679,PersonX bases upon data,"[0, 0, 1]",0,0,1
680,PersonX bases upon principles,"[0, 1, 1]",0,1,1
681,PersonX bases upon research,"[0, 1, 1]",0,1,1
682,PersonX bases upon the principle,"[0, 1, 1]",0,1,1
683,PersonX bashes the bishop,"[0, 1, 1]",0,1,1
684,PersonX basically told PersonY,"[0, 1, 1]",0,1,1
685,PersonX bats PersonY eye,"[0, 1, 1]",0,1,1
686,PersonX bats a thousand,"[0, 1, 1]",0,1,1
687,PersonX bats an eyelash,"[0, 1, 1]",0,1,1
688,PersonX bats an eyelid,"[0, 1, 1]",0,1,1
689,PersonX bats five hundred,"[0, 0, 1]",0,0,1
690,PersonX bats for both sides,"[0, 1, 1]",0,1,1
691,PersonX bats for the other team,"[0, 1, 1]",0,1,1
692,PersonX battens down the hatches,"[0, 1, 1]",0,1,1
693,PersonX beards the lion in his den,"[0, 0, 1]",0,0,1
694,PersonX bears PersonX's name,"[0, 1, 1]",0,1,1
695,PersonX bears PersonX's share,"[0, 1, 1]",0,1,1
696,PersonX bears PersonY away,"[0, 1, 1]",0,1,1
697,PersonX bears PersonY children,"[0, 1, 1]",0,1,1
698,PersonX bears PersonY company,"[0, 1, 1]",0,1,1
699,PersonX bears PersonY name,"[0, 1, 1]",0,1,1
700,PersonX bears PersonY resemblance,"[0, 1, 1]",0,1,1
701,PersonX bears PersonY's share,"[0, 1, 1]",0,1,1
702,PersonX bears ___ to the fact,"[0, 0, 1]",0,0,1
703,PersonX bears alone the ___,"[0, 0, 1]",0,0,1
704,PersonX bears another ___,"[0, 1, 1]",0,1,1
705,PersonX bears away the ___,"[0, 1, 1]",0,1,1
706,PersonX bears every ___,"[0, 1, 1]",0,1,1
707,PersonX bears in PersonY body the ___,"[0, 0, 1]",0,0,1
708,PersonX bears in mind ___,"[0, 0, 1]",0,0,1
709,PersonX bears in mind the ___,"[0, 1, 1]",0,1,1
710,PersonX bears oneself,"[0, 1, 1]",0,1,1
711,PersonX bears the ___ alone,"[0, 1, 1]",0,1,1
712,PersonX bears the ___ longer,"[0, 0, 1]",0,0,1
713,PersonX bears these ___ in mind,"[0, 1, 1]",0,1,1
714,PersonX bears this ___ in mind,"[0, 0, 1]",0,0,1
715,PersonX bears upon PersonY,"[0, 1, 1]",0,1,1
716,PersonX bears witness to the PersonY,"[0, 1, 1]",0,1,1
717,PersonX beats PersonX's brother,"[0, 1, 1]",0,1,1
718,PersonX beats PersonX's dad,"[0, 1, 1]",0,1,1
719,PersonX beats PersonX's friend,"[0, 1, 1]",0,1,1
720,PersonX beats PersonX's personal record,"[0, 1, 1]",0,1,1
721,PersonX beats PersonX's wife,"[0, 1, 1]",0,1,1
722,PersonX beats PersonY to death,"[0, 1, 1]",0,1,1
723,PersonX beats PersonY's brains out,"[0, 1, 1]",0,1,1
724,PersonX beats PersonY's brother,"[0, 1, 1]",0,1,1
725,PersonX beats PersonY's dad,"[0, 1, 1]",0,1,1
726,PersonX beats PersonY's friend,"[0, 1, 1]",0,1,1
727,PersonX beats PersonY's personal record,"[0, 1, 1]",0,1,1
728,PersonX beats a dead horse,"[0, 1, 1]",0,1,1
729,PersonX beats a retreat,"[0, 0, 1]",0,0,1
730,PersonX beats back the ___,"[0, 1, 1]",0,1,1
731,PersonX beats banaghan,"[0, 0, 1]",0,0,1
732,PersonX beats feet,"[0, 1, 1]",0,1,1
733,PersonX beats the bishop,"[0, 1, 1]",0,1,1
734,PersonX beats the cancer,"[0, 1, 1]",0,1,1
735,PersonX beats the clock,"[0, 1, 1]",0,1,1
736,PersonX beats the game,"[0, 1, 1]",0,1,1
737,PersonX beats the meat,"[0, 1, 1]",0,1,1
738,PersonX beats the stuffing out of ___,"[0, 1, 1]",0,1,1
739,PersonX beats to the punch,"[0, 0, 1]",0,0,1
740,PersonX becomes PersonY actor,"[0, 1, 1]",0,1,1
741,PersonX becomes PersonY adult,"[0, 1, 1]",0,1,1
742,PersonX becomes PersonY advocate,"[0, 1, 1]",0,1,1
743,PersonX becomes PersonY architect,"[0, 1, 1]",0,1,1
744,PersonX becomes PersonY artist,"[0, 1, 1]",0,1,1
745,PersonX becomes PersonY author,"[0, 1, 1]",0,1,1
746,PersonX becomes PersonY element,"[0, 1, 1]",0,1,1
747,PersonX becomes PersonY end,"[0, 1, 1]",0,1,1
748,PersonX becomes PersonY expert,"[0, 1, 1]",0,1,1
749,PersonX becomes PersonY friend,"[0, 1, 1]",0,1,1
750,PersonX becomes PersonY instrument,"[0, 1, 1]",0,1,1
751,PersonX becomes PersonY man,"[0, 1, 1]",0,1,1
752,PersonX becomes PersonY officer,"[0, 1, 1]",0,1,1
753,PersonX becomes PersonY's friend,"[0, 1, 1]",0,1,1
754,PersonX becomes PersonY's president,"[0, 1, 1]",0,1,1
755,PersonX becomes ___ instead,"[0, 1, 1]",0,1,1
756,PersonX becomes ___ later,"[0, 0, 1]",0,0,1
757,PersonX becomes ___ on the team,"[0, 0, 1]",0,0,1
758,PersonX becomes ___ without PersonX's signature,"[0, 0, 1]",0,0,1
759,PersonX becomes ___ without PersonY's signature,"[0, 0, 1]",0,0,1
760,PersonX becomes a better person,"[0, 1, 1]",0,1,1
761,PersonX becomes a couple,"[0, 1, 1]",0,1,1
762,PersonX becomes a father,"[0, 1, 1]",0,1,1
763,PersonX becomes a model,"[0, 1, 1]",0,1,1
764,PersonX becomes a nurse,"[0, 1, 1]",0,1,1
765,PersonX becomes a police officer,"[0, 1, 1]",0,1,1
766,PersonX becomes a professional gamer,"[0, 1, 1]",0,1,1
767,PersonX becomes a star,"[0, 1, 1]",0,1,1
768,PersonX becomes a success,"[0, 1, 1]",0,1,1
769,PersonX becomes a teacher,"[0, 1, 1]",0,1,1
770,PersonX becomes a vegetarian,"[0, 1, 1]",0,1,1
771,PersonX becomes addicted,"[0, 1, 1]",0,1,1
772,PersonX becomes afraid,"[0, 1, 1]",0,1,1
773,PersonX becomes an artist,"[0, 1, 1]",0,1,1
774,PersonX becomes an astronaut,"[0, 1, 1]",0,1,1
775,PersonX becomes an expert,"[0, 1, 1]",0,1,1
776,PersonX becomes angry,"[0, 1, 1]",0,1,1
777,PersonX becomes annoyed,"[0, 1, 1]",0,1,1
778,PersonX becomes anxious,"[0, 1, 1]",0,1,1
779,PersonX becomes aware,"[0, 1, 1]",0,1,1
780,PersonX becomes best friends,"[0, 1, 1]",0,1,1
781,PersonX becomes better,"[0, 1, 1]",0,1,1
782,PersonX becomes bored,"[0, 1, 1]",0,1,1
783,PersonX becomes clear to PersonY,"[0, 1, 1]",0,1,1
784,PersonX becomes close,"[0, 1, 1]",0,1,1
785,PersonX becomes cold,"[0, 1, 1]",0,1,1
786,PersonX becomes concerned,"[0, 1, 1]",0,1,1
787,PersonX becomes confident,"[0, 1, 1]",0,1,1
788,PersonX becomes depressed,"[0, 1, 1]",0,1,1
789,PersonX becomes excited,"[0, 1, 1]",0,1,1
790,PersonX becomes famous,"[0, 1, 1]",0,1,1
791,PersonX becomes fit,"[0, 1, 1]",0,1,1
792,PersonX becomes friends,"[0, 1, 1]",0,1,1
793,PersonX becomes friends with PersonY,"[0, 1, 1]",0,1,1
794,PersonX becomes furious,"[0, 1, 1]",0,1,1
795,PersonX becomes good,"[0, 1, 1]",0,1,1
796,PersonX becomes good friends,"[0, 1, 1]",0,1,1
797,PersonX becomes homeless,"[0, 1, 1]",0,1,1
798,PersonX becomes hungry,"[0, 1, 1]",0,1,1
799,PersonX becomes like PersonY,"[0, 1, 1]",0,1,1
800,PersonX becomes lost,"[0, 1, 1]",0,1,1
801,PersonX becomes mad,"[0, 1, 1]",0,1,1
802,PersonX becomes more comfortable,"[0, 1, 1]",0,1,1
803,PersonX becomes more confident,"[0, 1, 1]",0,1,1
804,PersonX becomes nervous,"[0, 1, 1]",0,1,1
805,PersonX becomes popular,"[0, 1, 1]",0,1,1
806,PersonX becomes pregnant,"[0, 1, 1]",0,1,1
807,PersonX becomes president,"[0, 1, 1]",0,1,1
808,PersonX becomes really good,"[0, 1, 1]",0,1,1
809,PersonX becomes rich,"[0, 1, 1]",0,1,1
810,PersonX becomes roommates,"[0, 1, 1]",0,1,1
811,PersonX becomes sad,"[0, 1, 1]",0,1,1
812,PersonX becomes separated,"[0, 1, 1]",0,1,1
813,PersonX becomes sick,"[0, 1, 1]",0,1,1
814,PersonX becomes so good,"[0, 1, 1]",0,1,1
815,PersonX becomes stronger,"[0, 1, 1]",0,1,1
816,PersonX becomes successful,"[0, 1, 1]",0,1,1
817,PersonX becomes terrified,"[0, 1, 1]",0,1,1
818,PersonX becomes the best,"[0, 1, 1]",0,1,1
819,PersonX becomes the best of friends,"[0, 1, 1]",0,1,1
820,PersonX becomes the world 's ___,"[0, 0, 1]",0,0,1
821,PersonX becomes tired,"[0, 1, 1]",0,1,1
822,PersonX becomes upset,"[0, 1, 1]",0,1,1
823,PersonX becomes very angry,"[0, 1, 1]",0,1,1
824,PersonX becomes very close,"[0, 1, 1]",0,1,1
825,PersonX becomes very depressed,"[0, 1, 1]",0,1,1
826,PersonX becomes very famous,"[0, 1, 1]",0,1,1
827,PersonX becomes very good,"[0, 1, 1]",0,1,1
828,PersonX becomes very interested,"[0, 1, 1]",0,1,1
829,PersonX becomes very nervous,"[0, 1, 1]",0,1,1
830,PersonX becomes very popular,"[0, 1, 1]",0,1,1
831,PersonX becomes very successful,"[0, 1, 1]",0,1,1
832,PersonX becomes very upset,"[0, 1, 1]",0,1,1
833,PersonX becomes violently ill,"[0, 1, 1]",0,1,1
834,PersonX becomes worried,"[0, 1, 1]",0,1,1
835,PersonX becomes worse,"[0, 1, 1]",0,1,1
836,PersonX begins PersonX's career,"[0, 1, 1]",0,1,1
837,PersonX begins PersonX's work,"[0, 1, 1]",0,1,1
838,PersonX begins PersonY program,"[0, 1, 1]",0,1,1
839,PersonX begins PersonY work,"[0, 1, 1]",0,1,1
840,PersonX begins ___ anew,"[0, 0, 1]",0,0,1
841,PersonX begins ___ immediately,"[0, 1, 1]",0,1,1
842,PersonX begins ___ soon,"[0, 0, 1]",0,0,1
843,PersonX begins another ___,"[0, 0, 1]",0,0,1
844,PersonX begins dating,"[0, 1, 1]",0,1,1
845,PersonX begins digging,"[0, 1, 1]",0,1,1
846,PersonX begins eating,"[0, 1, 1]",0,1,1
847,PersonX begins high school,"[0, 1, 1]",0,1,1
848,PersonX begins playing,"[0, 1, 1]",0,1,1
849,PersonX begins rather the ___,"[0, 0, 1]",0,0,1
850,PersonX begins running,"[0, 1, 1]",0,1,1
851,PersonX begins shopping,"[0, 1, 1]",0,1,1
852,PersonX begins studying,"[0, 1, 1]",0,1,1
853,PersonX begins talking,"[0, 1, 1]",0,1,1
854,PersonX begins the ___ anew,"[0, 1, 1]",0,1,1
855,PersonX begins the process,"[0, 1, 1]",0,1,1
856,PersonX begins to cry,"[0, 1, 1]",0,1,1
857,PersonX begins to date,"[0, 1, 1]",0,1,1
858,PersonX begins to drive,"[0, 1, 1]",0,1,1
859,PersonX begins to fall,"[0, 1, 1]",0,1,1
860,PersonX begins to feel better,"[0, 1, 1]",0,1,1
861,PersonX begins to feel ill,"[0, 1, 1]",0,1,1
862,PersonX begins to feel sick,"[0, 1, 1]",0,1,1
863,PersonX begins to fight,"[0, 1, 1]",0,1,1
864,PersonX begins to grow,"[0, 1, 1]",0,1,1
865,PersonX begins to laugh,"[0, 1, 1]",0,1,1
866,PersonX begins to look around,"[0, 1, 1]",0,1,1
867,PersonX begins to lose weight,"[0, 1, 1]",0,1,1
868,PersonX begins to make a loud noise,"[0, 1, 1]",0,1,1
869,PersonX begins to panic,"[0, 1, 1]",0,1,1
870,PersonX begins to play,"[0, 1, 1]",0,1,1
871,PersonX begins to rise,"[0, 1, 1]",0,1,1
872,PersonX begins to run,"[0, 1, 1]",0,1,1
873,PersonX begins to sing,"[0, 1, 1]",0,1,1
874,PersonX begins to slide,"[0, 1, 1]",0,1,1
875,PersonX begins to snow,"[0, 1, 1]",0,1,1
876,PersonX begins to speak,"[0, 1, 1]",0,1,1
877,PersonX begins to spread,"[0, 1, 1]",0,1,1
878,PersonX begins to sprout,"[0, 1, 1]",0,1,1
879,PersonX begins to work,"[0, 1, 1]",0,1,1
880,PersonX begins to worry,"[0, 1, 1]",0,1,1
881,PersonX begins training,"[0, 1, 1]",0,1,1
882,PersonX begins work,"[0, 1, 1]",0,1,1
883,PersonX begins working,"[0, 1, 1]",0,1,1
884,PersonX begs PersonY to come,"[0, 1, 1]",0,1,1
885,PersonX begs PersonY to let,"[0, 1, 1]",0,1,1
886,PersonX begs PersonY to take,"[0, 0, 1]",0,0,1
